year,Place,Time,First.Name,Last.Name,Gender,Age,Lyon.Ridge,Red.Star.Ridge,Duncan.Canyon,Robinson.Flat,Miller's.Defeat,Dusty.Corners,Last.Chance,Devil's.Thumb,El.Dorado.Creek,Michigan.Bluff,Foresthill,Dardanelles.(Cal-1),Peachstone.(Cal-2),Rucky.Chucky,Green.Gate,Auburn.Lake.Trails,Brown's.Bar,Highway.49,No.Hands.Bridge,Robie.Point
2013,12,68151,Scott,Wolfe,M,39,6840,10740,15420,19800,22800,24840,27360,31260,34320,37140,41400,NA,46980,51600,53400,57120,60360,63240,NA,67380
2013,13,69052,Brandon,Stapanowich,M,28,6540,10080,14520,18660,21600,23760,26460,30360,33540,36180,40500,NA,46140,51360,53040,57060,60600,63660,NA,68100
2013,14,69703,Nikki,Kimball,F,42,6780,10500,15120,19680,22800,24960,27720,31620,34800,37560,41940,NA,48000,52740,54360,58440,61740,64620,NA,68820
2013,15,69884,Adrian,Lazar Adler,M,33,6780,10500,15000,19260,22140,24300,27060,31020,34380,37140,41940,NA,47580,52680,54960,58680,61980,64860,NA,69180
2013,16,69911,Amy,Sproston,F,39,6600,10380,14940,19500,22560,24480,27240,31080,34320,37260,41700,NA,47640,52620,54480,58620,62040,64980,NA,69000
2013,17,69947,Andy,Jones-Wilkins,M,45,6900,10740,15480,20280,23520,25620,28500,32640,35820,38700,43200,NA,48780,53400,55080,58980,62280,65040,NA,69060
2013,18,70250,Meghan,Arbogast,F,52,6960,10860,15420,19800,22800,24900,27600,31620,34620,37800,42300,NA,48240,53160,54960,58920,62220,65280,NA,69300
2013,19,70593,Brian,Miller,M,37,6600,10380,15000,19680,22800,24960,27660,31800,34800,37860,42300,NA,48300,53100,54960,58980,62460,65580,NA,69660
2013,20,71008,Dan,Barger,M,47,6240,9660,14040,18300,21300,23280,25920,29760,33060,36120,41100,NA,47220,52620,54300,58500,62220,65280,NA,69960
2013,21,71355,Erik,Skaden,M,41,6900,NA,15480,20100,23340,25560,28440,32520,36000,38640,43080,NA,48720,53400,55080,58980,62340,65700,NA,70500
2013,22,71529,Rory,Bosio,F,28,6240,10020,14640,19500,22560,24600,27420,31440,34560,37740,42480,NA,48540,53760,55800,60180,63540,66480,NA,70620
2013,23,72286,Aliza,Lapierre,F,33,6540,10320,14940,19500,22560,24600,27360,31500,34620,37740,42480,NA,48420,53700,55500,59940,63540,66480,NA,71280
2013,24,73036,Tony,Hawkes,M,47,6780,10440,14940,19320,22500,24720,27660,32040,35580,38700,43260,NA,49560,54720,56520,60720,64260,67440,NA,72120
2013,25,73164,Matt,Wilson,M,51,6240,9720,14160,18540,21660,23760,26580,30900,34080,37020,42000,NA,48240,53760,55980,60360,64080,67500,NA,72180
2013,26,73720,Emily,Harrison,F,27,NA,11160,15840,19860,22980,25020,27840,32040,35700,38700,42900,NA,48660,53760,55500,60240,64440,68040,NA,72780
2013,27,74017,Joseph,Czabaranek,M,28,6300,9840,14160,18240,21120,23280,25860,29940,33540,36360,42120,NA,48480,53820,55620,60120,64500,68340,NA,73260
2013,28,74046,Nick,Pedatella,M,28,6180,9600,13860,18060,21000,23100,25980,30420,33540,36540,41400,NA,47220,52200,54300,58560,62400,66120,NA,72540
2013,29,74243,John,Burton,M,40,6900,10800,15600,20040,23340,25560,28440,NA,36300,39300,43980,NA,49740,54720,56460,60720,64560,67980,NA,73140
2013,30,74317,Jorge,Maravilla,M,35,5700,8820,12780,16380,18900,20760,23160,26940,30060,32940,37980,NA,44460,51060,53220,57720,61800,66180,NA,73260
2013,31,74695,Paulo,Medina,M,29,6600,10500,15000,19740,22860,25080,28080,32520,36360,39480,44520,NA,51780,56760,58920,63780,67560,70500,NA,73920
2013,32,74803,Henrik,Westerlin,M,38,6720,10500,15420,19860,23100,25440,28320,32640,36060,39360,44340,NA,50640,56340,58260,63360,66660,69540,NA,73860
2013,33,74881,Jared,Gagnon,M,38,8640,12720,17520,22140,25740,28080,31080,35220,38460,41520,46320,NA,52200,57000,59040,63420,66900,69840,NA,73920
2013,34,75021,Brian,Polen,M,33,6780,10680,15540,20340,NA,25740,28800,33180,36840,39720,44400,NA,50520,55980,57840,61920,65640,68280,NA,73980
2013,35,75410,Galen,Farris,M,31,7200,11100,15780,20760,24060,26580,29700,34260,37740,40800,45660,NA,51900,57300,59220,63300,66900,69960,NA,74460
2013,36,77324,Mark,Lantz,M,47,6180,9720,14280,19680,24180,26580,29460,33600,37560,40740,45900,NA,53160,58740,60780,64860,68400,71280,NA,76260
2013,37,77547,Argyrios,Papathanasopoulos,M,41,6240,9780,14160,18540,NA,23760,26460,30960,34620,38160,43380,NA,49800,55260,57060,61980,66300,70200,NA,76260
2013,38,77799,Rob,Houghton,M,56,6600,10320,14880,19500,22800,24840,27600,32040,35040,38400,43740,NA,50100,55560,57720,64140,68400,72120,NA,76860
2013,39,77860,Adam,Barstad,M,37,NA,11040,15900,20460,23940,26460,29820,34380,38640,41700,46560,NA,52020,56820,58860,63480,67800,71520,NA,NA
2013,40,78207,Matt,Keyes,M,39,7680,11940,17220,22380,25800,28260,31260,35700,39000,42120,47040,NA,52860,58380,60420,64920,68760,72240,NA,77160
2013,41,78277,Denise,Bourassa,F,43,NA,11040,15780,20160,23340,25740,28740,33000,36420,39480,44520,NA,51360,57060,58800,63780,67620,71400,NA,77220
2013,42,79053,Colin,Alley,M,44,7440,11640,16860,21000,24900,27120,29940,34320,38100,41400,46260,NA,52800,58560,61080,65400,68940,72600,NA,77880
2013,43,79166,Leila,Degrave,F,35,NA,11520,16680,21300,24540,26820,29880,34380,38040,41040,45720,NA,52500,58500,60960,65460,69720,73260,NA,78300
2013,44,79625,Justin,Popov,M,30,6900,10800,15420,20220,23820,26220,29220,33660,38040,41400,46680,NA,52920,58320,60660,65220,69240,73020,NA,78660
2013,45,79849,Ryan,Lund,M,38,7320,11280,16080,21000,24180,26580,29460,34080,NA,41640,46680,NA,53220,58860,60960,65820,69840,73320,NA,78720
2013,46,79977,Robert,Scott,M,43,NA,11280,16320,21120,24600,27180,30900,35040,39000,42240,47220,NA,53760,59220,61860,66060,70140,73800,NA,78960
2013,47,80242,Franz,Dill,M,37,7200,11220,16260,21120,24420,26820,29760,34260,38040,41160,46020,NA,52920,59040,61740,66540,70740,74520,NA,79200
2013,48,80750,Larry,Stephens,M,57,7680,11880,17160,22140,25440,27600,30540,35040,38400,41940,47040,NA,54000,59280,61680,66300,70260,74280,NA,79680
2013,49,80896,Brian,Tinger,M,36,NA,11280,16320,21120,24420,26820,29880,34560,38280,41940,47520,NA,54240,59580,62340,67260,71400,75000,NA,79860
2013,50,81228,Josh,Owen,M,34,7680,11940,17160,22380,25980,28500,31980,36780,40500,43860,48900,NA,55320,61260,63600,67980,71760,75000,NA,80220
2013,51,81255,Peter,Cross,M,33,7320,11340,16080,20580,23940,26400,29400,35880,NA,40560,45480,NA,52800,58320,60660,65640,70200,74820,NA,80100
2013,52,81308,Justin,Klebe,M,40,6540,12600,15060,20340,23760,26340,29340,34320,38160,42120,47340,NA,54120,60060,62520,68160,71760,75600,NA,80280
2013,53,81389,Abby,McQueeney penamonte,F,30,8040,12480,17880,22860,26340,28980,31920,36240,39840,42900,47820,NA,54600,60300,63000,67980,72120,75660,NA,80340
2013,54,81500,David,Ross,M,45,6960,10860,16020,21300,24540,27120,30000,34920,38520,41880,46740,NA,52920,58980,62460,67500,71820,75600,NA,80460
2013,55,81810,Eduardo,Vazquez,M,40,7140,11100,16260,21120,24600,26940,29820,34440,38340,41580,47040,NA,54120,60180,63660,67980,71940,75600,NA,80700
2013,56,81941,Jeremy,Alsop,M,29,7440,11580,16800,21960,25680,28380,31620,36360,40560,43740,49260,NA,55680,61260,63240,67980,72180,75840,NA,80880
2013,57,82070,Nathan,Vannortwick,M,27,8640,NA,18660,24000,27480,30120,33120,37800,41700,45000,49980,NA,56400,61920,64020,68460,72480,76260,NA,81000
2013,58,82138,James,Opperman,M,46,8040,12600,18120,23340,26820,29340,32580,37140,40620,43680,48600,NA,55020,61020,63420,68100,72300,76200,NA,81240
2013,59,82310,Erika,Lindland,F,31,8040,12360,NA,23220,26640,29100,32220,36900,40680,44100,49260,NA,55920,61560,63960,68760,72780,76320,NA,81240
2013,60,82418,Stephen,England,M,33,7740,11880,16860,21960,24960,27540,30420,34980,39600,42840,47760,NA,55200,61500,64020,69120,73320,77280,NA,81360
2013,61,82526,Olga,Nevtrinos,F,31,8460,12780,18000,23220,26880,29400,32520,37320,41160,44520,49920,NA,57060,62760,65220,69600,73500,76800,NA,81600
2013,62,82586,John,Hart,M,46,NA,11340,16320,21120,24420,26880,29880,34080,37620,40800,45480,NA,52140,58620,61860,67380,71820,75720,NA,81420
2013,63,82736,Simon,Mtuy,M,41,NA,10800,15720,20460,24060,26580,29640,34200,37920,41220,46500,NA,54240,60540,63300,68700,73260,76620,NA,81720
2013,64,82743,Michael,Campian,M,31,7620,11820,17100,22380,26160,28800,31860,36480,40260,43560,48960,NA,55920,61800,63900,69840,73560,76920,NA,81780
2013,65,83007,Bruce,Labelle,M,57,8040,12360,17880,23340,26760,29580,32760,37380,40560,43980,49260,NA,56100,62040,64140,69300,73440,77040,NA,81900
2013,66,83111,Kristina,Pattison,F,32,8040,12300,17700,NA,26340,29040,32220,37080,41340,44460,49320,NA,56280,NA,65940,70800,74760,77940,NA,82020
2013,67,83458,Joseph,Ortega,M,34,7020,10860,15900,21060,24840,27660,30660,35340,39180,42360,47340,NA,54000,59760,61980,67380,71940,76020,NA,82020
2013,68,83850,Michael,Fink,M,44,8280,12540,18060,23160,26580,28740,31680,36360,40020,43560,48780,NA,55200,61080,63480,69780,73200,77220,NA,82740
2013,69,83975,Quent,Bearden,M,38,5940,9360,13320,18360,21720,24120,26700,31380,35520,39180,45600,NA,53700,61320,64440,69480,73440,77400,NA,82980
2013,70,84031,Megan,Hall,F,24,8040,12360,17520,22680,26400,28680,31620,37200,40980,44460,49320,NA,55680,61920,64920,69720,73380,77580,NA,82800
2013,71,84125,Miguel,Montealvo,M,22,9120,11880,17580,23160,26880,29880,33240,38160,41820,45600,51240,NA,58320,64500,66720,71160,75240,78480,NA,83100
2013,72,84305,Matt,Hawkins,M,40,7980,12240,17820,23160,26820,29520,32700,37680,42660,45900,51000,NA,57720,NA,65400,70080,74460,78060,NA,83160
2013,73,84409,Bree,Lambert,F,44,7440,11640,16680,21900,25020,27540,31140,36000,39840,43260,48540,NA,55860,62100,64140,69540,74220,77940,NA,83220
2013,74,84520,Eric,Nordgren,M,28,7200,11280,16320,21060,24540,27180,30480,35460,39600,43200,48360,NA,55740,64560,67200,72900,76560,79500,NA,83700
2013,75,84557,Chris,Wright,M,41,7440,11820,17520,23040,26880,29640,33000,38400,42540,45900,50880,NA,58020,64380,66720,71220,75240,78840,NA,83640
2013,76,84559,John,Cobbs,M,51,7020,11040,15960,20880,24480,26820,29700,34620,38340,41820,47340,NA,54660,61080,63600,70320,74400,78180,NA,83460
2013,77,84658,Matthew,Bucklin,M,33,7740,12300,17820,22860,26580,29160,32460,37200,41580,45000,50460,NA,57540,63480,65640,70980,75060,78480,NA,83520
2013,78,84678,Topher,Gaylord,M,43,6720,10320,14940,19620,22800,25260,27960,32100,35580,38760,43860,NA,51780,59580,62400,69360,76260,79440,NA,83700
2013,79,84815,Kerrie,Bruxvoort,F,36,6540,10320,14940,19920,23100,25560,28560,33660,37980,41340,47220,NA,55020,62340,64980,70200,74280,78180,NA,83580
2013,80,84869,Jonathan,Heinz,M,24,7380,11520,16860,22740,26580,29340,32760,38100,42480,46140,51480,NA,58140,63840,66060,70980,74820,78120,NA,83880
2013,81,84903,Ken,Gordon,M,48,7860,12120,17580,22860,26580,29280,32400,37200,40980,44400,49800,NA,57000,63300,65460,70860,75420,78960,NA,83640
2013,82,85006,Alex,McDaniel,M,35,8220,12600,17940,23340,26880,29280,32460,37200,40980,44400,49740,NA,56640,62940,65340,70380,74640,78300,NA,83760
2013,83,85068,West,Bourgault,M,36,9060,13980,19920,25380,29460,32100,35460,40260,44040,47580,52920,NA,59700,66840,68460,72900,76980,80220,NA,84060
2013,84,85093,John,Price,M,55,7560,NA,17040,22320,25800,28260,31320,36180,39660,43200,48600,NA,55500,61560,64080,69960,74520,78180,NA,83820
2013,85,85120,Steve,McCluhan,M,52,10680,13140,18780,24900,28920,31560,34740,40080,44160,47640,52500,NA,59340,65220,67440,72000,75720,79200,NA,84120
2013,86,85147,Caroline,McKay,F,30,7320,11640,16920,22320,25980,28380,31620,36660,40560,44160,49560,NA,57180,63000,65220,70140,74700,78420,NA,83940
2013,87,85365,John,Zerbe,M,45,NA,11460,17220,NA,26400,28680,31740,36420,39960,43380,48180,NA,55260,61500,63960,69720,74460,78300,NA,84000
2013,88,85443,Di,Wu,M,29,7860,12180,NA,22500,25980,28500,31740,36360,40260,43440,48480,NA,55920,62280,64620,70200,74940,79140,NA,83880
2013,89,85453,Koichi,Iwasa,M,42,NA,11160,16320,21360,24900,27720,31020,35700,39840,43500,49020,NA,56040,62880,65280,71220,75000,78600,NA,84240
2013,90,85704,Adam,McRoberts,M,38,6840,10800,15900,21000,24420,27000,30000,34680,38760,42240,48600,NA,56220,63240,65760,71520,77880,79380,NA,84660
2013,91,85835,Boris,Juarez,M,41,NA,11280,16440,21960,25500,28200,31320,36420,40560,44040,49560,NA,57000,63300,66240,72120,76620,80340,NA,84960
2013,92,85840,Michael,Shoup,M,39,8640,NA,19020,24600,28500,30840,34140,39300,43020,46740,52080,NA,59220,65280,67920,72660,76500,80160,NA,84660
2013,93,85861,Keith,Straw,M,58,8640,13140,NA,23700,26820,29160,32340,37020,40680,44400,49560,NA,56340,63000,65400,71640,76200,79920,NA,84900
2013,94,85942,Tom,Riley,M,52,8220,12840,NA,23760,27360,29880,33060,38040,41520,44880,49920,NA,57000,63180,65400,71520,75960,79920,NA,84780
2013,95,86309,Luanne,Park,F,52,NA,11220,16320,21360,25500,28680,31800,36780,40380,44940,50580,NA,57960,65100,67320,72420,76740,80340,NA,85200
2013,96,86502,Randy,Duncan,M,51,8520,13080,18780,24360,28500,31260,34620,40080,44940,48420,53820,NA,61200,67620,69840,74400,78240,81420,NA,85560
2013,97,86827,Eric,Pope,M,50,6960,10800,15660,20760,24420,27120,30600,35460,39840,43140,48780,NA,56160,63300,65760,71340,76200,80460,NA,85740
2013,98,87726,Pete,Korn,M,48,8640,13380,19440,25380,29640,32400,36180,41280,45660,49380,55260,NA,62520,68460,70680,75120,79020,82380,NA,86580
2013,99,87974,Bradley,Fenner,M,48,8280,12840,18540,24180,NA,31020,34500,39660,44340,47880,53220,NA,60540,66720,69120,74040,78240,81960,NA,87000
2013,100,88574,Andre,Lubeseder,M,44,8040,12600,18060,23340,27240,29940,33360,38700,43020,46800,53280,NA,59640,66060,68880,73920,78240,81900,NA,87480
2013,101,88935,Jamie,Frink,F,40,8640,13500,19380,25020,28980,31500,35100,40080,44100,47580,52560,NA,59940,66240,68400,73800,78300,82320,NA,87780
2013,102,89210,Kelly,Ridgway,F,55,8220,12840,18540,24000,27900,30600,33900,38760,44040,47400,52500,NA,59820,66600,69060,74160,78840,82800,NA,88080
2013,103,89284,Peter,Fain,M,41,6240,9900,14520,19080,22560,25140,29520,34680,38580,42180,48420,NA,56100,64140,67200,69240,79140,83100,NA,88260
2013,104,89457,Bob,Ayers Jr.,M,52,NA,11520,16860,NA,26040,28500,31620,37080,41820,46200,51960,NA,59640,66240,68760,74220,78660,82680,NA,88500
2013,105,89612,Michael,Miller,M,51,8040,12240,17640,22860,26580,29160,32580,37560,41760,45300,50940,NA,58440,65160,67680,73200,78180,82320,NA,88380
2013,106,89757,Siamak,Mostoufi,M,39,8640,13380,18960,24660,28620,31620,35340,40800,45000,48840,54420,NA,61500,67440,70440,75480,79860,84120,NA,88920
2013,107,89912,Katrin,Silva,F,42,8640,13140,NA,23520,27060,29640,32640,37200,41580,44880,50280,NA,57360,64620,67320,73020,78360,82800,NA,88800
2013,108,90474,Scott,Laberge,M,56,8640,13140,NA,23760,27900,30600,34020,39720,44040,48120,54240,NA,62580,69360,71700,76980,81840,85020,NA,89520
2013,109,90554,James,Player,M,40,6300,10080,15060,20520,24720,27540,30720,37140,42360,46140,51060,NA,57720,64920,67680,72720,78960,83220,NA,89280
2013,110,90735,Mike,Molakides,M,44,NA,13440,18900,24600,28380,31140,34560,39720,43860,47400,52620,NA,60480,67200,70080,75480,79380,83640,NA,89520
2013,111,91695,Jenelle,Potvin,F,34,9120,14160,20280,25680,29340,31980,35100,40020,44520,48360,54000,NA,61140,68040,70980,76380,80820,84900,NA,90480
2013,112,91829,Patrick,Krott,M,29,9480,14640,21240,27000,NA,NA,38040,43140,47400,51120,57180,NA,64200,70140,72480,76320,81060,85200,NA,90720
2013,113,91834,Garret,Christensen,M,33,7500,12000,17460,22380,26400,29760,33480,38280,42900,46860,53340,NA,61140,70200,72780,77340,82500,NA,NA,90960
2013,114,91937,Jay,Dobrowalski,M,34,8640,12900,NA,23760,27720,30660,34380,39420,43800,47280,53400,NA,60000,66600,69360,74520,79680,84120,NA,90660
2013,115,92131,John,Nichols,M,48,8040,12360,17760,23220,26760,29280,32400,37320,40980,44520,49980,NA,56400,62880,65580,72120,NA,82980,NA,90420
2013,116,92301,Anna,Piskorska,F,41,8640,13440,19020,24360,27900,30960,34500,39960,44580,48240,53820,NA,61680,68520,70800,76140,81060,85440,NA,91140
2013,117,92339,Nicholas,Laughton,M,35,8340,12780,NA,24000,27960,30660,34080,39120,43680,47400,52920,NA,60900,67860,70560,76320,80520,84180,NA,90660
2013,118,92412,Josh,Dickson,M,29,NA,11280,16320,21000,24360,27240,30540,NA,40140,43560,48960,NA,56040,63240,66180,72780,78780,84060,NA,91020
2013,119,92601,Thomas,Huber,M,27,9000,13800,19740,NA,28920,31680,35100,40320,44820,48300,54240,NA,62400,69480,71940,77460,81540,85800,NA,91500
2013,120,92816,Dennis,Ahern,M,55,8640,NA,18960,24720,28980,32520,36120,41640,45720,49200,54480,NA,62220,68700,71100,77820,82440,86940,NA,91920
2013,121,93049,Mike,Brown,M,41,9360,14160,20340,26400,30480,33120,36660,41760,46140,50220,55740,NA,63240,69600,72000,77160,81900,86280,NA,91860
2013,122,93102,Gerardo,Moreno,M,28,6900,10500,15240,20940,26040,29400,33360,41460,49080,52680,58020,NA,66240,72060,73860,79140,83280,87360,NA,92220
2013,123,93259,Kyle,Stichtenoth,M,32,8040,12840,18660,24360,28140,31440,34980,39900,44040,47880,53880,NA,61080,67260,69300,75600,81180,85380,NA,91980
2013,124,93264,John,Gieng,M,34,8520,13140,18900,24600,28620,31440,34860,39600,43800,47580,54000,NA,62940,70620,73260,78780,83400,87540,NA,92400
2013,125,93353,William,Ieuter,M,50,8640,NA,19020,24900,29100,31920,35580,40920,45180,49020,54600,NA,62640,69720,72120,77880,83100,87420,NA,92280
2013,126,93647,Traci,Falbo,F,41,7500,11940,16860,21960,24840,27240,30360,35160,38520,41940,46980,NA,53580,60180,64860,72780,78840,84180,NA,92460
2013,127,93723,Stephany,Hiller,F,49,8040,12300,17400,22320,25980,28440,31860,37140,42120,45600,51180,NA,58800,65820,68880,76380,82020,86580,NA,92580
2013,128,93965,Amber,Monforte,F,35,7860,12360,NA,24360,28620,31800,35400,40860,45900,49800,56880,NA,64500,70980,73740,78660,83040,87600,NA,92940
2013,129,94180,Mark,Kauffman,M,42,8640,NA,18960,24360,28260,31020,34620,40200,44580,48300,53760,NA,61200,67320,69720,75060,80880,85500,NA,92640
2013,130,94193,Chris,Mottola,M,24,6780,10920,17100,22680,26040,28740,32460,38280,42900,46920,52980,NA,60000,67440,70440,76260,81300,86220,NA,92820
2013,131,94350,Johanna,Ylanen,F,31,7860,12060,17520,23220,27420,30300,33540,38640,43620,47280,52800,NA,60720,68100,70860,77160,82800,87180,NA,93180
2013,132,94467,Tony,Overbay,M,43,8040,12600,NA,24660,28920,31800,35220,40680,45420,49260,55260,NA,63660,71040,73980,79860,84540,88440,NA,93300
2013,133,94497,Rafael,Covarrabias,M,44,9360,14400,20520,26160,30240,32940,36360,41820,45780,49560,55800,NA,63600,NA,73020,78960,84300,88800,NA,93360
2013,134,94620,Sean,Mullett,M,45,8640,13500,19260,25020,28980,31740,35220,40980,45360,49440,55380,NA,64140,71100,74280,79320,84060,88020,NA,93360
2013,135,94626,Kimberly,White,F,42,8340,12960,18960,25020,29040,32040,35760,40980,45840,49200,55080,NA,63840,70920,73500,79200,84240,88380,NA,93540
2013,136,94792,Kelvin,Marshall,M,49,7740,12060,17880,23760,28320,31980,36000,42300,46560,50520,56400,NA,64500,71100,74160,79560,84240,88260,NA,93720
2013,137,94819,David,Wise,M,42,8520,12960,18660,24600,29040,32280,36240,41940,46980,50820,57060,NA,65340,72780,75360,80700,85260,89160,NA,93780
2013,138,94981,Will,Hayward,M,45,8640,NA,19260,25020,29400,32100,35700,41820,47760,52260,57960,NA,66180,73200,75720,81480,85620,89100,NA,93960
2013,139,95004,Terry,Sentinella,M,49,NA,11400,16620,22020,25800,28560,31800,37020,41100,45420,51120,NA,59460,67260,69600,75480,80880,85860,NA,93480
2013,140,95061,Bernt,Bratsberg,M,53,8160,12720,NA,24360,28860,31320,34740,41760,46380,50520,56400,NA,64860,72180,75900,81420,85740,89160,NA,94020
2013,141,95096,Mike,Wright,M,54,8520,13140,18840,24480,28380,31260,34920,40440,45000,48900,54540,NA,61620,68580,71700,78240,83460,88020,NA,93900
2013,142,95127,Daniel,Uhlir,M,38,8040,12360,17700,22800,26520,29100,32460,37560,42300,45900,52080,NA,61140,69840,72360,78420,84000,88560,NA,94260
2013,143,95237,Alberto,Lazzerini,M,41,7200,11400,17040,22560,26640,29520,33120,38460,43200,47400,54180,NA,62280,70440,73620,79380,84180,88260,NA,93960
2013,144,95831,Andre,Blumberg,M,43,8220,12540,NA,24480,28740,32040,35940,42540,47880,52080,59220,NA,67800,73980,76500,81780,86100,89580,NA,94500
2013,145,95911,Chris,Hays,M,41,9720,15000,21840,28260,32820,35640,39240,44880,49140,52920,59400,NA,67920,74640,77100,82560,86940,90600,NA,94860
2013,146,95984,Jim,Scott,M,53,7860,12420,18120,23700,27660,30480,34080,39420,44160,47940,53580,NA,62100,70080,72720,78660,83400,87960,NA,94260
2013,147,96137,Jose,Nicolas,M,45,7200,11220,16560,21960,25560,28380,32040,37800,42420,46440,52500,NA,60780,68580,72360,78480,83580,88320,NA,95040
2013,148,96560,Kenneth,Letterle,M,30,7500,15780,16860,22140,25920,28560,32040,39000,44040,49320,57300,NA,67200,73860,75960,80460,85200,89280,NA,95340
2013,149,96759,Adam,Gothelf,M,33,9180,14460,21180,27000,31500,34740,38580,43800,48780,52680,59460,NA,68160,75000,77460,82860,87180,90900,NA,95760
2013,150,96855,Tim,Corliss,M,41,9480,14760,21240,27300,31500,34860,38820,44460,49440,52320,57960,NA,66960,74040,76500,81840,86580,90480,NA,95760
2013,151,96918,John,Fors,M,46,7740,12120,17880,23220,27000,29820,33480,38520,43320,46920,53220,NA,NA,70860,73920,80040,85080,89460,NA,95760
2013,152,96931,Julio,Palma,M,31,8280,NA,18000,23220,NA,30480,34140,39780,44460,48000,53940,NA,61500,69060,71760,79320,86220,90540,NA,95940
2013,153,97155,Lori,Barekman,F,52,8940,13800,19920,25680,29700,32640,36360,41940,46500,50520,56340,NA,64860,71760,74760,80220,85920,89940,NA,96000
2013,154,97311,Christina,Williams,F,29,8640,13620,19560,NA,29040,31920,35340,40740,45300,48840,54180,NA,63060,71100,73800,79560,84780,89880,NA,96360
2013,155,97402,Christopher,Waters,M,34,8640,13500,19560,25560,NA,32400,35700,41100,45180,49260,55380,NA,64320,72180,74820,80940,86280,90960,NA,96000
2013,156,97793,Simon,Sandoval,M,40,NA,12480,18060,23700,27660,30540,33960,39360,44100,47640,53640,NA,62820,71100,74400,80280,85920,90660,NA,96600
2013,157,97939,Ben,Brucker,M,35,NA,11040,16200,21600,25200,27960,31260,37200,41820,45480,51840,NA,60840,68880,72300,77220,83220,88440,NA,96240
2013,158,98138,Andy,Black,M,55,9180,13680,20100,26160,30240,33000,36660,42120,47040,50280,57060,NA,67020,75000,77820,83820,89040,92520,NA,97140
2013,159,98168,Daniel,Runemalm,M,31,7020,10980,15780,21300,25440,28380,32100,37440,42600,46380,51840,NA,59940,68160,71100,78360,85080,89820,NA,96420
2013,160,98205,Lewis,Persons,M,64,7560,11820,17100,22320,26040,28500,31800,37860,41940,46200,52080,NA,59820,67080,71100,77400,83880,88500,NA,96660
2013,161,98258,Dan,Brenden,M,62,8340,13080,19080,24900,29820,32880,37200,42840,47580,51720,58020,NA,67020,74700,77520,82620,87360,91380,NA,96900
2013,162,98262,Esther,Christianson,F,30,8940,13920,20160,26580,31080,NA,38520,44400,50340,54060,60420,NA,68280,74520,77340,82620,NA,91140,NA,96900
